facility_record_id,facility_name,company_name,facility_object_type,metric_name,metric_period,metric_value,currency_or_unit,related_object_type,source_doc,source_sheet,source_date,adopted,notes
2350,University - MIT (Massachusetts Institute of Technology) - MTL-Exploratory Materials Lab (EML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,capacity_200mm_equivalent,current,56.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2350.
2350,University - MIT (Massachusetts Institute of Technology) - MTL-Exploratory Materials Lab (EML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,cleanroom_area,current,2100,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2350.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,capacity_200mm_equivalent,current,500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,cleanroom_area,current,18100,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,facility_size,current,68000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,project_total_cost,project,75,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
566,University - MIT (Massachusetts Institute of Technology) - Microelectronics Laboratory (ML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 566.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,current_full_capacity,current,700,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,capacity_200mm_equivalent,current,700,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,cleanroom_area,current,50000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,facility_size,current,150000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,project_total_cost,project,220,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,project_construction_cost,project,130,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4995.
4995,University - MIT (Massachusetts Institute of Technology) - CSL-MIF (Compound Semiconductor Lab / Microelectronics IntegrationFacility),University - MIT (Massachusetts Institute of Technology),研发中试工厂,project_equipment_cost,project,90,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4995.
3363,University - National Research University of Electronic Technology - MIET - MIET National Research University of Electronic Technology,University - National Research University of Electronic Technology - MIET,研发中试工厂,current_full_capacity,current,2000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3363.
3363,University - National Research University of Electronic Technology - MIET - MIET National Research University of Electronic Technology,University - National Research University of Electronic Technology - MIET,研发中试工厂,capacity_200mm_equivalent,current,500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3363.
3363,University - National Research University of Electronic Technology - MIET - MIET National Research University of Electronic Technology,University - National Research University of Electronic Technology - MIET,研发中试工厂,cleanroom_area,current,10764,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3363.
3363,University - National Research University of Electronic Technology - MIET - MIET National Research University of Electronic Technology,University - National Research University of Electronic Technology - MIET,研发中试工厂,facility_size,current,23681,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3363.
598,University - NPK Technological Center - NPK Technological Center,University - NPK Technological Center,晶圆制造工厂,current_full_capacity,current,3000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 598.
598,University - NPK Technological Center - NPK Technological Center,University - NPK Technological Center,晶圆制造工厂,capacity_200mm_equivalent,current,1687.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 598.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,capacity_200mm_equivalent,current,50,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,cleanroom_area,current,10000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,facility_size,current,248000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,project_total_cost,project,35,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
3506,University - Penn State - Nanofab,University - Penn State,研发中试工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3506.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,capacity_200mm_equivalent,current,28.125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,cleanroom_area,current,1615,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,facility_size,current,4000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,project_total_cost,project,6.7,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6231,University - Politecnico di Milano - PoliFab 150mm (micro and nano technology center),University - Politecnico di Milano,研发中试工厂,project_construction_cost,project,5,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6231.
6232,University - Politecnico di Milano - Research Center for Advanced Sensors,University - Politecnico di Milano,研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6232.
6232,University - Politecnico di Milano - Research Center for Advanced Sensors,University - Politecnico di Milano,研发中试工厂,capacity_200mm_equivalent,current,50,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6232.
6232,University - Politecnico di Milano - Research Center for Advanced Sensors,University - Politecnico di Milano,研发中试工厂,project_total_cost,project,23,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6232.
6232,University - Politecnico di Milano - Research Center for Advanced Sensors,University - Politecnico di Milano,研发中试工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6232.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,capacity_200mm_equivalent,current,12.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,cleanroom_area,current,25000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,facility_size,current,187000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,project_total_cost,project,95,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
3507,University - Purdue - Scifres Nanofabrication Laboratory (SNL),University - Purdue,研发中试工厂,project_construction_cost,project,45,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3507.
835,University - Ritsumeikan University - 研发,University - Ritsumeikan University,研发中试工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 835.
835,University - Ritsumeikan University - 研发,University - Ritsumeikan University,研发中试工厂,capacity_200mm_equivalent,current,70.3125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 835.
835,University - Ritsumeikan University - 研发,University - Ritsumeikan University,研发中试工厂,cleanroom_area,current,22000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 835.
835,University - Ritsumeikan University - 研发,University - Ritsumeikan University,研发中试工厂,project_total_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 835.
1024,University - Stanford University - SNF (Stanford Nanofabrication Facility),University - Stanford University,研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1024.
1024,University - Stanford University - SNF (Stanford Nanofabrication Facility),University - Stanford University,研发中试工厂,capacity_200mm_equivalent,current,56.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1024.
