nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
"STMicroelectronics - AG200 (R2-Power), was Fab 14 with Micron",,晶圆制造工厂,"STMicroelectronics 的 AG200 (R2-Power), was Fab 14 with Micron，位于 Agrate Brianza, Monza and Brianza, 意大利。",1373,晶圆厂，研发,In production-will be closed,Agrate Brianza,Monza and Brianza,意大利,Europe & Mideast,欧洲,Via Camillo Olivetti 2,http://www.st.com,Discrete/Power,Discrete,"Smart power, BCD technologies, embedded Flash (NOR flash), R&D on nonvolatile memories;","CMOS, BCD, Cu,",0.09,8,14000,14000,86100,1,,2000,1998,1999,2000,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2,,晶圆制造工厂,"STMicroelectronics 的 Crolles 2，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",1568,晶圆厂，中试线，研发,in production,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,"Products for automotives: FD-SOI, High speed SOI, Advanced Embedded Logic, MCU;  image sensors (CIS), Analog, RF, MRAM; Flash/EEPROM, RFCMOS","CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI",0.018,12,24000,54000,107000,1,,2004,2000,2003,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2-ext. mod 1,,晶圆制造工厂,"STMicroelectronics 的 Crolles 2-ext. mod 1，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",3718,晶圆厂，中试线，研发,In production,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,"specialized imagers, automotive ICs such as Mobileye, 40nm MCU, 28nm FD-SOI MCU.","CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI",0.018,12,4500,10125,16000,,,2020,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 2 (M9) expansion,,晶圆制造工厂,"STMicroelectronics 的 Fab 2 (M9) expansion，位于 Catania, Catania, 意大利。",5036,晶圆厂,In production,Catania,Catania,意大利,Europe & Mideast,欧洲,"Stradale Primosole, 50, P.O. Box 435",http://www.st.com,Discrete/Power,Discrete,"Power Semiconductors: MOSFET, IGBTs, advanced Analog (BCD), Advanced  PMOS, Advanced  Power; MCU,","CMOS, MOSFET, IGBTs, BCD, GaN, (Silicon)",0.11,8,20000,20000,34445,1,,2018,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2-ext. mod 3 (was Phase 0 of JV ST/GF),,晶圆制造工厂,"STMicroelectronics 的 Crolles 2-ext. mod 3 (was Phase 0 of JV ST/GF)，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",6185,晶圆厂,In production,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,22nm FDX (FD-SOI),"CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI (FDX)",0.018,12,10000,22500,32292,,,2023,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2-ext. mod 4 (was JV Phase 1-3),,晶圆制造工厂,"STMicroelectronics 的 Crolles 2-ext. mod 4 (was JV Phase 1-3)，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",6187,晶圆厂,Equipping,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,"22nm FDX (FD-SOI) and later 18nm; specialized imagers, automotive ICs such as Mobileye, 40nm MCU, 28nm FD-SOI MCU.","CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI (FDX)",0.018,12,10000,22500,32292,,,2026,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2-ext. mod 5,,晶圆制造工厂,"STMicroelectronics 的 Crolles 2-ext. mod 5，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",6188,晶圆厂,Constructing,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,"22nm FDX (FD-SOI) and later 18nm; specialized imagers, automotive ICs such as Mobileye, 40nm MCU, 28nm FD-SOI MCU.","CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI",0.018,12,10000,22500,32292,,,2027,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Crolles 2-ext. mod 6,,晶圆制造工厂,"STMicroelectronics 的 Crolles 2-ext. mod 6，位于 Crolles, Auvergne-Rhône-Alpes, 法国。",6695,晶圆厂,Constructing,Crolles,Auvergne-Rhône-Alpes,法国,Europe & Mideast,欧洲,"850, rue Jean Monnet - BP 16",http://www.st.com,逻辑/嵌入式,Logic&Micro,"22nm FDX (FD-SOI) and later 18nm; specialized imagers, automotive ICs such as Mobileye, 40nm MCU, 28nm FD-SOI MCU.","CMOS; SOI; Cu; Low-K; Al;  High-K; BiCMOS; SoC, FDSOI (FDX)",0.018,12,10000,22500,,,,2028,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
"STMicroelectronics - AG200 (AG8-Logic), was Fab 1",,晶圆制造工厂,"STMicroelectronics 的 AG200 (AG8-Logic), was Fab 1，位于 Agrate Brianza, Monza and Brianza, 意大利。",911,晶圆厂，研发,In production-will be closed,Agrate Brianza,Monza and Brianza,意大利,Europe & Mideast,欧洲,Via Camillo Olivetti 2,http://www.st.com,Discrete/Power,Discrete,"Power IC, BCD (BIPOLAR-CMOS-DMOS),","BCD, NV Memory, SiGe, SOI, Al",0.09,8,34000,34000,26910,10,,1987,2004,2004,2005,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - AG300 (R3) ST and Tower JV  (phase 1 + phase 2),,晶圆制造工厂,"STMicroelectronics 的 AG300 (R3) ST and Tower JV  (phase 1 + phase 2)，位于 Agrate Brianza, Monza and Brianza, 意大利。",3717,晶圆厂，中试线，研发,In production,Agrate Brianza,Monza and Brianza,意大利,Europe & Mideast,欧洲,"Via C Olivetti 2, Agrate Brianzi, Milan",http://www.st.com,Analog&Mixed Signal&Power,Analog,"manufacturing and R&D for advanced  BCD, IGBT, and Power devices (MOSFET), analog and mixed Signal RF","BCD, IGBT, Power Discrete (MOSFET), RF",0.065,12,17000,38250,140000,,731952,2022,2018,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 2 (M9) 8-inch line (was 6-inch called CT 6),,晶圆制造工厂,"STMicroelectronics 的 Fab 2 (M9) 8-inch line (was 6-inch called CT 6)，位于 Catania, Catania, 意大利。",917,晶圆厂，中试线,In production,Catania,Catania,意大利,Europe & Mideast,欧洲,"Stradale Primosole, 50, P.O. Box 435",http://www.st.com,Discrete/Power,Discrete,"Power (MOS), VIPpower, MO-3, MO-5 and Pilot Line RF","BCD, BiPolar, Power MOS; MPG",0.11,8,25000,25000,89341,10,,1980,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 1 (+ old name Fab 2 merged),,晶圆制造工厂,"STMicroelectronics 的 Fab 1 (+ old name Fab 2 merged)，位于 Tours, Centre-Val de Loire, 法国。",928,晶圆厂,"In production-will be closed for Front End, used for BackEnd",Tours,Centre-Val de Loire,法国,Europe & Mideast,欧洲,"16, Rue Pierre et Marie Curie",http://www.st.com,Discrete/Power,Discrete,"Thyristors, Triac (TRIode for Alternating Current)",Bipolar,5,6,55000,30937.5,,100,,1978,,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 2 (M5+M5 extension) Catania  (was called CTM 8),,晶圆制造工厂,"STMicroelectronics 的 Fab 2 (M5+M5 extension) Catania  (was called CTM 8)，位于 Catania, Catania, 意大利。",916,晶圆厂,in production,Catania,Catania,意大利,Europe & Mideast,欧洲,"Stradale Primosole, 50, P.O. Box 435",http://www.st.com,Discrete/Power,Discrete,"Discrete/Power: advanced Analog (BCD), Advanced  PMOS, Advanced  VIPower, MCU, some MEMS","CMOS, Cu, MEMS",0.11,8,30000,30000,92570,1,172000,1997,,2010,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - SGFAB-AMK 6E (6-inch line),,晶圆制造工厂,"STMicroelectronics 的 SGFAB-AMK 6E (6-inch line)，位于 新加坡, 新加坡, 新加坡。",2138,晶圆厂,In production,新加坡,新加坡,新加坡,SE Asia,亚太,28 Ang Mo Kio Industrial Park 2,http://www.st.com,Analog&Mixed Signal&Power,Discrete,"BCD, EEPROM, Smart card, Micros","BiPolar, CMOS, BCD",0.5,6,145000,81562.5,130000,,,2003,2002,2003,2003,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
"STMicroelectronics - SGFAB-AMJ 9 (former AMK 5, AMJ 9 cluster, former Fab 1)",,晶圆制造工厂,"STMicroelectronics 的 SGFAB-AMJ 9 (former AMK 5, AMJ 9 cluster, former Fab 1)，位于 新加坡, 新加坡, 新加坡。",925,晶圆厂,In production-merged,新加坡,新加坡,新加坡,SE Asia,亚太,28 Ang Mo Kio Industrial Park 2,http://www.st.com,Discrete/Other,Discrete,"Printhead IC, MOS IC, Power Schottky, and MEMS slides","Power MOS, Bipolar, MEMS",1.5,6,152000,85500,132935,10,,1984,2008,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - SGFAB-AMK 8 (was Numonyx/Micron Fab 13),,晶圆制造工厂,"STMicroelectronics 的 SGFAB-AMK 8 (was Numonyx/Micron Fab 13)，位于 新加坡, 新加坡, 新加坡。",1372,晶圆厂,In production,新加坡,新加坡,新加坡,SE Asia,亚太,8 Ang Mo Kio Industrial Park 2,http://www.st.com,Discrete/Power,Discrete,"BCD and Power MOS,","CMOS, Cu, low-K, high-K",0.09,8,30000,30000,138000,100,700000,2001,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 1 6-inch fab: SiC Line,,晶圆制造工厂,"STMicroelectronics 的 Fab 1 6-inch fab: SiC Line，位于 Catania, Catania, 意大利。",4955,晶圆厂,In production-will be closed,Catania,Catania,意大利,Europe & Mideast,欧洲,"Stradale Primosole, 50, P.O. Box 435",http://www.st.com,Discrete/Power,Discrete,"Power MOSFET, Diodes, SiC","SiC, BCD, MOSFET",0.35,6,24000,13500,,,,2013,,2017,2017,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - SiC 6-inch line in Singapore,,晶圆制造工厂,"STMicroelectronics 的 SiC 6-inch line in Singapore，位于 新加坡, 新加坡, 新加坡。",5105,晶圆厂,In production,新加坡,新加坡,新加坡,SE Asia,亚太,"28, Ang Mo Kio Industrial Park 2",http://www.st.com,Discrete/Power,Discrete,SiC for power MOSFET and Diodes,"SiC, power MOSFET, Diodes",0.35,6,50000,28125,,,,2021,2020,2021,2021,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 1 6-inch fab: GaN Line,,晶圆制造工厂,"STMicroelectronics 的 Fab 1 6-inch fab: GaN Line，位于 Catania, Catania, 意大利。",5107,晶圆厂，中试线,In production,Catania,Catania,意大利,Europe & Mideast,欧洲,"Stradale Primosole, 50",http://www.st.com,Discrete/Power,Discrete,GaN-on-Silicon for RF and 5G applications,"GaN-on-Silicon, (Silicon)",0.35,6,15000,8437.5,,,,2022,,2019,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
STMicroelectronics - Fab 2: 200mm GaN Device Pilot,,晶圆制造工厂,"STMicroelectronics 的 Fab 2: 200mm GaN Device Pilot，位于 Tours, Centre-Val de Loire, 法国。",5108,晶圆厂，中试线,In production,Tours,Centre-Val de Loire,法国,Europe & Mideast,欧洲,"16, Rue Pierre et Marie Curie",http://www.st.com,Discrete/Power,Discrete,"GaN hetero-epitaxy (EPI), and GaN for RF and power application","GaN, EPI",0.35,8,8000,8000,,,,2021,2019,2020,2021,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.st.com
Sumitomo Electric Device Innovations Inc. - Fab 2,,晶圆制造工厂,"Sumitomo Electric Device Innovations Inc. 的 Fab 2，位于 Nakakoma, Yamanashi, 日本。",194,晶圆厂,in production,Nakakoma,Yamanashi,日本,日本,日本,"783 Nakadate, Chuo-shi,",http://www.sedi.co.jp/,Discrete/Power,Discrete,"Power GaAs, MMICs, Laser, Optical amplifier/receiver,  GaAs FET, Power GaN","III-V: GaAs, GaN",0.25,4,5200,1300,10000,10,,1991,1989,1991,1991,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sedi.co.jp/
Sumitomo Electric Device Innovations Inc. - Fab 1,,晶圆制造工厂,"Sumitomo Electric Device Innovations Inc. 的 Fab 1，位于 Nakakoma, Yamanashi, 日本。",1492,晶圆厂,in production,Nakakoma,Yamanashi,日本,日本,日本,"1000, Kamishiawara Showa-cho",http://www.sedi.co.jp/,光电器件/激光器及其他,Opto,"Power GaAs, MMICs, Laser, Optical amplifier/receiver,  GaAs FET, Power GaN","III-V: GaAs, GaN",1.5,3,15000,2109.375,10000,10,,1985,1984,1985,1985,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sedi.co.jp/
Suzhou Goodark Electronics - Fab 2 (4-inch line),,晶圆制造工厂,"Suzhou Goodark Electronics 的 Fab 2 (4-inch line)，位于 Suzhou, Jiangsu, 中国。",2821,晶圆厂,In production,Suzhou,Jiangsu,中国,中国,亚太,"200, Huajin Rd.",http://www.goodark.com/,Discrete/Power,Discrete,"Schottky diodes, Zener diodes, Rectifiers, MOSFET",,1,4,60000,15000,,,,2004,2003,2004,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.goodark.com/
Suzhou Goodark Electronics - Fab 1 (3-inch line),,晶圆制造工厂,"Suzhou Goodark Electronics 的 Fab 1 (3-inch line)，位于 Suzhou, Jiangsu, 中国。",2820,晶圆厂,In production,Suzhou,Jiangsu,中国,中国,亚太,"200, Huajin Rd.",http://www.goodark.com/,Discrete/Power,Discrete,"Schottky diodes, Zener diodes, Rectifiers, MOSFET",,1,3,90000,12656.25,,,,1995,1994,1995,1995,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.goodark.com/
"Suzhou Tongguan Microelectronics Co., Ltd. - Zhangjiagang fab",,晶圆制造工厂,"Suzhou Tongguan Microelectronics Co., Ltd. 的 Zhangjiagang fab，位于 Zhangjiagang, Jiangsu, 中国。",3789,晶圆厂,In production,Zhangjiagang,Jiangsu,中国,中国,亚太,"No. 3, Xinfeng East Road",http://www.tgmc.com.cn/,Discrete/Power,Discrete,"Power, IGBT, CMOS, FRED",,0.5,6,30000,16875,,,,2015,2013,2015,2015,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.tgmc.com.cn/
Swaysure Technology - SwaySure Fab 1,,晶圆制造工厂,"Swaysure Technology 的 SwaySure Fab 1，位于 Shenzhen, Guandong, 中国。",6488,晶圆厂,In production,Shenzhen,Guandong,中国,中国,亚太,No. 1 Guiping Road,http://www.swaysure.com/,Foundry/DRAM,Memory,,,0.025,12,10000,22500,,,,2025,2023,2024,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.swaysure.com/
Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - Annex 10 (JV with NXP),,晶圆制造工厂,"Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) 的 Annex 10 (JV with NXP)，位于 新加坡, 新加坡, 新加坡。",5068,晶圆厂,In production,新加坡,新加坡,新加坡,SE Asia,亚太,70 Pasir Ris Industrial Drive 1,http://www.ssmc.com.sg,代工/模拟与混合信号与功率,Analog,"Foundry (automotive and specialty); Logic (RF,PMU power management unit, ,MM, embedded Flash), automotive chips","CMOS; Flash, Al (Aluminum); 0.25um BiCMOS & BCD, 0.18um BCD & Flash & 0.11um logic",0.11,8,30000,30000,47361,,,2019,2017,2018,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ssmc.com.sg
Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - SSMC (JV with NXP),,晶圆制造工厂,"Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) 的 SSMC (JV with NXP)，位于 新加坡, 新加坡, 新加坡。",1674,晶圆厂,in production,新加坡,新加坡,新加坡,SE Asia,亚太,70 Pasir Ris Industrial Drive 1,http://www.ssmc.com.sg,代工/模拟与混合信号与功率,Analog,"Logic (RF,PMU,MM, embedded Flash), automotive chips","CMOS; Flash, Al (Aluminum); 0.25um BiCMOS & BCD, 0.18um BCD & Flash & 0.11um logic",0.11,8,68000,68000,75347,1,180000,2001,1999,2000,2001,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ssmc.com.sg
Taiwan Semiconductor - Yilan fab,,晶圆制造工厂,"Taiwan Semiconductor 的 Yilan fab，位于 Yilan, Northern Taiwan, 中国台湾。",2513,晶圆厂,In production,Yilan,Northern Taiwan,中国台湾,中国台湾,亚太,"No. 96, Meizhou 2nd Rd.,",http://www.ts.com.tw/,Discrete/Power,Discrete,"Rectifiers, Analog IC and MOSFET","MOS, Super Junction",1,5,22000,8593.75,,,6333,2003,2002,2003,2003,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ts.com.tw/
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 1,,晶圆制造工厂,"Taiwan-Asia Semiconductor Corporation (TASC) 的 Fab 1，位于 Hsinchu, Northern Taiwan, 中国台湾。",2818,晶圆厂,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"No. 8, Innovation Rd 1",https://en.tascsemi.com/,光电器件/激光器及其他,Opto,"LED chips, Sensor chips (Photo diode, Photo transistor, Zenar diode, Schottky diode), FET chips","Sapphire, AlNGaP",2,4,150000,37500,,,,1994,2012,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://en.tascsemi.com/
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2,,晶圆制造工厂,"Taiwan-Asia Semiconductor Corporation (TASC) 的 Fab 2，位于 Hsinchu, Northern Taiwan, 中国台湾。",2819,晶圆厂,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"No. 1, Li-Hsin Rd. V",https://en.tascsemi.com/,光电器件/激光器及其他,Opto,"LED chips, Sensor chips (Photo diode, Photo transistor, Zenar diode, Schottky diode), FET chips","Sapphire, InGaN, AllnGaP",1.5,4,150000,37500,,,,2000,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://en.tascsemi.com/
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 SiC Line (ProAsia),,晶圆制造工厂,"Taiwan-Asia Semiconductor Corporation (TASC) 的 Fab 2 SiC Line (ProAsia)，位于 Hsinchu, Northern Taiwan, 中国台湾。",6634,晶圆厂,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"No. 1, Li-Hsin Rd. V",https://en.tascsemi.com/,代工/功率,Discrete,,SiC,0.35,6,5000,2812.5,,,,2024,2023,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://en.tascsemi.com/
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 GaN Line (Champ-Asia),,晶圆制造工厂,"Taiwan-Asia Semiconductor Corporation (TASC) 的 Fab 2 GaN Line (Champ-Asia)，位于 Hsinchu, Northern Taiwan, 中国台湾。",6635,晶圆厂,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"No. 1, Li-Hsin Rd. V",https://en.tascsemi.com/,代工/功率,Discrete,GaN,GaN,0.35,8,2000,2000,,,,2025,2024,2024,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://en.tascsemi.com/
Taiyo Yuden - Tokorozawa Plant,,晶圆制造工厂,"Taiyo Yuden 的 Tokorozawa Plant，位于 Saitama, Saitama, 日本。",3850,晶圆厂,In production,Saitama,Saitama,日本,日本,日本,"1-1, Chikumazawahigashi, Miyoshi-machi, Iruma-gun",http://www.yuden.co.jp/tymt/,MEMS/RF,MEMS,MEMS: SAW (Surface Acoustic Wave) and FBAR (Film Bulk Acoustic Resonator),Thin-film,1,5,5000,1953.125,,,570500,2011,2010,2011,2011,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.yuden.co.jp/tymt/
Taiyo Yuden - Ome fab,,晶圆制造工厂,"Taiyo Yuden 的 Ome fab，位于 Ome, Tokyo, 日本。",296,晶圆厂,In production,Ome,Tokyo,日本,日本,日本,"6-16-3, Shinmachi, Ome-shi,",http://www.yuden.co.jp/tymt/,MEMS/RF,MEMS,MEMS: SAW (Surface Acoustic Wave) and FBAR (Film Bulk Acoustic Resonator),"CMOS, SiGe",0.5,6,10000,5625,,1,,1989,2014,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.yuden.co.jp/tymt/
Tallinn Electrical Engineering Factory Estel - N/A,,晶圆制造工厂,"Tallinn Electrical Engineering Factory Estel 的 N/A，位于 Tallinn, Harju, Estonia。",1478,晶圆厂,in production,Tallinn,Harju,Estonia,Europe & Mideast,欧洲,"Kuuli 6,",http://www.tet-estel.com/,Discrete/Other,Discrete,"Converters, Rectifiers, Diodes, Thyristors,","Bipolar, Avalanche",3,4,1000,250,,,,1962,1961,1962,1962,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.tet-estel.com/
