nameCn,nameEn,objectTypeName,description,property.statistic_period,property.capacity_value,property.wafer_size,property.market_region,property.data_source,property.company_name,property.segment,property.metric_name,property.previous_period_value,property.next_period_value,property.facility_name,property.facility_record_id,property.source_sheet,source_url
STMicroelectronics - Fab 2 (M5+M5 extension) Catania  (was called CTM 8) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,8,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - Fab 2 (M5+M5 extension) Catania  (was called CTM 8),916,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - SGFAB-AMK 6E (6-inch line) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,145000,6,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - SGFAB-AMK 6E (6-inch line),2138,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"STMicroelectronics - SGFAB-AMJ 9 (former AMK 5, AMJ 9 cluster, former Fab 1) current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,152000,6,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,"STMicroelectronics - SGFAB-AMJ 9 (former AMK 5, AMJ 9 cluster, former Fab 1)",925,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - SGFAB-AMK 8 (was Numonyx/Micron Fab 13) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,8,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - SGFAB-AMK 8 (was Numonyx/Micron Fab 13),1372,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - Fab 1 6-inch fab: SiC Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,24000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - Fab 1 6-inch fab: SiC Line,4955,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - SiC 6-inch line in Singapore current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,50000,6,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - SiC 6-inch line in Singapore,5105,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - Fab 1 6-inch fab: GaN Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - Fab 1 6-inch fab: GaN Line,5107,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
STMicroelectronics - Fab 2: 200mm GaN Device Pilot current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,8000,8,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,STMicroelectronics,Discrete,facility_capacity,,,STMicroelectronics - Fab 2: 200mm GaN Device Pilot,5108,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Sumitomo Chemical Advanced Technologies - Phoenix fab (Sumika Electronics Materials) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,9000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Sumitomo Chemical Advanced Technologies,EPI,facility_capacity,,,Sumitomo Chemical Advanced Technologies - Phoenix fab (Sumika Electronics Materials),5043,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Sumitomo Electric Device Innovations Inc. - Fab 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5200,4,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Sumitomo Electric Device Innovations Inc.,Discrete,facility_capacity,,,Sumitomo Electric Device Innovations Inc. - Fab 2,194,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Sumitomo Electric Device Innovations Inc. - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,3,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Sumitomo Electric Device Innovations Inc.,Opto,facility_capacity,,,Sumitomo Electric Device Innovations Inc. - Fab 1,1492,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Sumitomo Electric Industries - Itami Works current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,6000,4,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Sumitomo Electric Industries,Opto,facility_capacity,,,Sumitomo Electric Industries - Itami Works,6702,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab Reflection (NRF) (NSTC - National Semiconductor Technology Center) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,700,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab Reflection (NRF) (NSTC - National Semiconductor Technology Center),6377,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab North (NFN) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,400,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab North (NFN),1781,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab 200 (CESTM) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,100,8,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab 200 (CESTM),1813,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab South Annex (NFS-Annex) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,100,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab South Annex (NFS-Annex),2233,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab South (NFS) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,250,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab South (NFS),1943,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab Xtension (NFX) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,600,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab Xtension (NFX),3359,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab North (NFN) - SiC Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,3000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Discrete,facility_capacity,,,SUNY Polytechnic Institute - NanoFab North (NFN) - SiC Line,3882,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
SUNY Polytechnic Institute - NanoFab Central (NFC) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,150,12,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,SUNY Polytechnic Institute,Other,facility_capacity,,,SUNY Polytechnic Institute - NanoFab Central (NFC),2231,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Suzhou Etern-Laser - Suzhou current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,200,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Suzhou Etern-Laser,Other,facility_capacity,,,Suzhou Etern-Laser - Suzhou,6532,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Suzhou Goodark Electronics - Fab 2 (4-inch line) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,60000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Suzhou Goodark Electronics,Discrete,facility_capacity,,,Suzhou Goodark Electronics - Fab 2 (4-inch line),2821,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Suzhou Goodark Electronics - Fab 1 (3-inch line) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,90000,3,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Suzhou Goodark Electronics,Discrete,facility_capacity,,,Suzhou Goodark Electronics - Fab 1 (3-inch line),2820,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Suzhou Tongguan Microelectronics Co., Ltd. - Zhangjiagang fab current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Suzhou Tongguan Microelectronics Co., Ltd.",Discrete,facility_capacity,,,"Suzhou Tongguan Microelectronics Co., Ltd. - Zhangjiagang fab",3789,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Swaysure Technology - SwaySure Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,12,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Swaysure Technology,Memory,facility_capacity,,,Swaysure Technology - SwaySure Fab 1,6488,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - Annex 10 (JV with NXP) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,8,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC),Analog,facility_capacity,,,Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - Annex 10 (JV with NXP),5068,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - SSMC (JV with NXP) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,68000,8,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC),Analog,facility_capacity,,,Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - SSMC (JV with NXP),1674,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan Semiconductor - Letzer Fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,40000,4,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan Semiconductor,Discrete,facility_capacity,,,Taiwan Semiconductor - Letzer Fab,2552,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan Semiconductor - Yilan fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,22000,5,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan Semiconductor,Discrete,facility_capacity,,,Taiwan Semiconductor - Yilan fab,2513,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,150000,4,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan-Asia Semiconductor Corporation (TASC),Opto,facility_capacity,,,Taiwan-Asia Semiconductor Corporation (TASC) - Fab 1,2818,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,150000,4,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan-Asia Semiconductor Corporation (TASC),Opto,facility_capacity,,,Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2,2819,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 SiC Line (ProAsia) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,6,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan-Asia Semiconductor Corporation (TASC),Discrete,facility_capacity,,,Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 SiC Line (ProAsia),6634,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 GaN Line (Champ-Asia) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,2000,8,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiwan-Asia Semiconductor Corporation (TASC),Discrete,facility_capacity,,,Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 GaN Line (Champ-Asia),6635,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiyo Yuden - Tokorozawa Plant current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,5,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiyo Yuden,MEMS,facility_capacity,,,Taiyo Yuden - Tokorozawa Plant,3850,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Taiyo Yuden - Ome fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,6,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Taiyo Yuden,MEMS,facility_capacity,,,Taiyo Yuden - Ome fab,296,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tallinn Electrical Engineering Factory Estel - N/A current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,4,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tallinn Electrical Engineering Factory Estel,Discrete,facility_capacity,,,Tallinn Electrical Engineering Factory Estel - N/A,1478,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
TankeBlue Semiconductor - Bejing fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,6000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,TankeBlue Semiconductor,EPI,facility_capacity,,,TankeBlue Semiconductor - Bejing fab,5055,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tata Electronics - Dholera fab (Phase 1 & 2) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,50000,12,SE Asia,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tata Electronics,Logic&Micro,facility_capacity,,,Tata Electronics - Dholera fab (Phase 1 & 2),6527,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
TDK Corporation - Asama Techno Factory current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,4,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,TDK Corporation,MEMS,facility_capacity,,,TDK Corporation - Asama Techno Factory,3830,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
TDK Corporation - TDK-Tronics Addison current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,2400,8,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,TDK Corporation,MEMS,facility_capacity,,,TDK Corporation - TDK-Tronics Addison,4932,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
TDK Corporation - Freiburg fab (was Micronas) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,8,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,TDK Corporation,Analog,facility_capacity,,,TDK Corporation - Freiburg fab (was Micronas),1610,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
TDK Corporation - TDK-Tronics Fab 1 (Crolles) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,TDK Corporation,MEMS,facility_capacity,,,TDK Corporation - TDK-Tronics Fab 1 (Crolles),2008,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tekcore - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,8000,3,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tekcore,Opto,facility_capacity,,,Tekcore - Fab 1,2891,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tekcore - Fab 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,2,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tekcore,Opto,facility_capacity,,,Tekcore - Fab 2,2892,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tekcore - Fab 3 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,64000,2,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tekcore,Opto,facility_capacity,,,Tekcore - Fab 3,2893,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Tekcore - Fab 5 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,4,中国台湾,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Tekcore,Opto,facility_capacity,,,Tekcore - Fab 5,3396,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
